codigo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim
3034900;Outs.atuns congelados,exc.files,outs. carnes, figados,etc;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035100;Arenques congelados,exc.files,outs. carnes, figados,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035300;Sardinhas, (…) anchovetas, congeladas, exc.files,etc.;4.20;6.20;7.00;0.00;01/02/2021;30/04/2021
3035400;Cavalinhas,congeladas, exc. files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035500;Chicharros,congeladas, exc. files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035600;Bijupirás,congeladas, exc. files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035700;Espadartes congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035910;Espadins, marlins, veleiros (Istiophoridae);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035920;Anchoita (Engraulis anchoita);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3035990;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036300;Bacalhau do atlantico,bacalhau da groelandia (...), congelados,exc.files, outs. carnes,etc.;4.20;6.20;7.00;0.00;01/02/2021;30/04/2021
3036400;Haddocks congelados,exc.files,outs. carnes, figados,etc;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036500;Saithe congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036600;Merluzas e abroteas,congeladas, exc.files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036700;Merluzas do alasca,congeladas, exc.files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036800;Verdinhos,congelados, exc.files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036910;Merluzas rosadas congelados,exc.files,outs. carnes, etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3036990;Outros peixes das famílias bregmacerotidae (...), congelados,exc.files,outs. carnes, etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038111;Tubaroes-azuis inteiros,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038112;Tubaroes-azuis, congelad.eviscerad. s/cabeca, s/barbatana;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038113;Tubaroes-azuis,congelados,em pedacos, com pele;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038114;Tubaroes-azuis,congelados,em pedacos, sem pele;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038119;Outros  tubaroes-azuis congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038190;Outs.peixes esqualos,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038200;Raias,congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038311;Merluzas negras congelados,exc.files, outs. carnes, etc. evisceradas, sem cabeça e sem cauda;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038319;Outras merluzas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038321;Meluzas do antartico evisceradas, sem cabeça e sem cauda;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038329;Outras merluzas do antartico;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038400;Robalos congeladas,exc. files,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038910;Corvinas congeladas,exc.files,outs.carnes, figados,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038920;Pescadas congeladas,exc.files,outs.carnes, figados,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038932;Pargos congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038933;Peixes-sapo congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038941;Chernes-poveiro congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038942;Garoupas congelados,exc.files,outs. carnes, etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038943;Tainhas congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038944;Esturjões congelados,exc.files,outs. carnes, etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038945;Peixes-rei congelados,exc.files,outs. carnes, etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038946;Nototenias congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038951;Curimatãs congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038952;Tilapias congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038953;Surubins congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038954;Trairas congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038955;Piaus congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038956;Pirarucus congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038961;Piramutabas congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038962;Douradas congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038963;Pacus congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038964;Tambaquis congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038965;Tambacus congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3038990;Outs.peixes congelados,exc.files,outs. carnes,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3039100;Fígados, ovas e gônadas masculinas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3039200;Barbatanas de tubarão;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3039910;Cabeças de Merluza negra (Dissostichus eleginoides);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3039920;Cabeças de Merluza antártica (Dissostichus mawsoni);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3039990;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3043100;Files de tilapias,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3043210;Files de bagres,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3043290;Files de outros bagres,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3043300;Files de perca-do-nilo,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3043900;Outros files,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044100;Files e outs.carnes de salmões do pacífico,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044200;Files e outs.carnes de trutas,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044300;Files e outs.carnes de peixes chatos,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044400;Files e outs.carnes de peixes da família  das bregmacerotidae,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044500;Files e outs.carnes de espadarte,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044600;Files e outs.carnes de merluza-negra e merluza-antártica,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044700;Cação e Outros tubarões;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044800;Raias (rajidae);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044910;Files e outs.carnes de cherne-poveiro, frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044920;Files e outs.carnes de garoupa,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3044990;Files e outs.carnes de outros peixes,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045100;Files e outs.carnes de tilápias,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045200;Files e outs.carnes de salmonídeos,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045300;Files e outs.carnes de peixes da família  das bregmacerotidae,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045400;Files e outs.carnes de espadarte,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045500;Files e outs.carnes de merluza-negra e merluza-antártica,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045600;Cacao e outros tubaroes;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045700;Raias (rajidae);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3045900;Files e outs.carnes de peixes,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3046100;Files de tilápias,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3046210;Files de bagre,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3046290;Files de outros bagres,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3046300;Files de perca-do-nilo,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3046900;Files de outras tilápias,congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047100;Bacalhau do atlantico,bacalhau da groelandia (...), files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047200;Haddocks,  files  congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047300;Saithe, files  congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047400;Merluzas e abroteas,  files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047500;Merluzas do alasca,  files,  congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3047900;Outros peixes das famílias bregmacerotidae (...),  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048100;Salmões do pacífico (...),  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048200;Trutas,  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048300;Peixes chatos,  files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048400;Espadarte,  files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048510;Merluza negra,  files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048520;Merluza antártica,  files congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048600;Arenques,  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048700;Atuns (...), bonito listrado (...),  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048810;Tubarao azul (prionace glauca);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048890;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048910;Pargo, files congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048920;Cherne-poveiro,  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048930;Garoupas,  files, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3048990;Files de outros peixes, congelados.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049100;Outros carnes de espadartes,congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049211;Outros carnes de merluzas negras, congeladas – bochechas (cheeks);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049212;Outros carnes de merluzas negras, congeladas – colares (collars);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049219;Outros carnes de merluzas negras,congeladas – outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049221;Outros carnes de merluzas do antártico ,congeladas – bochechas (cheeks);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049222;Outros carnes de merluzas do antartico,congeladas – colares (collars);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049229;Outros carnes de merluzas doantartico,congeladas – outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049300;Outros carnes de tilápias,congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049400;Outros carnes de merluza do alasca,congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049500;Outros carnes de peixes da família das bregmacerotidae (...), congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049600;Cacao e outros tubaroes;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049700;Raias (rajidae);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3049900;Outros carnes de peixes,congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3051000;Farinhas,pos e pellets de peixes, próprios p/ alimentacao  humana;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3052000;Figados,ovas e semen,de peixes,secos, defumados,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3053100;Tilápias (...),secos, salgados/ salmoura, n/defum;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3053210;Bacalhaus do atlantico, bacalhau da groelândia (…), secos, salgados/ salmoura, n/defum;4.20;6.20;7.00;0.00;01/02/2021;30/04/2021
3053220;Saithes(polachius virens), secos, salgados/ salmoura, n/defum;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3053230;Ling (molva molva) e zarbo (brosme brosme);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3053290;Outros peixes da família das bregmacerotidae (...), secos, salgados/ salmoura,n/defum;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3053900;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3054100;Salmoes-do-pacifico,do atlantico e do danubio, defumados, mesmo em filés;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3054200;Arenques defumados,mesmo em files;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3054300;Trutas defumadas,mesmo em files;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3054400;Tilápias defumadas,mesmo em files;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3054910;Bacalhaus (gadus) defumados,mesmo em files;8.96;10.96;7.00;0.00;01/02/2021;30/04/2021
3054920;Saithes (pollachius virens), lings (molva molva) e zarbos (brosme brosme);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3054990;Outros peixes defumados,mesmo em files;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3055100;Bacalhaus (gadus) secos,mesmo salgados mas n/defumados;8.96;10.96;7.00;0.00;01/02/2021;30/04/2021
3055200;Tilapias (oreochromis spp), bagres (peixes gato*) (pangasius spp, silurus spp, clarias spp, ictalurus spp), carpas (cyprinus spp, carassius spp, ctenopharyngodon idellus, hypophthalmichthys spp, cirrhinus spp, mylopharyngodon piceus, catla catla, labeo spp, osteochilus hasselti, leptobarbus hoeveni, megalobrama spp), enguias (anguilla spp), perca do nilo (lates niloticus) e peixes cabeca de serpente (channa spp);8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3055310;Bacalhau polar (boreogadus saida), saithe (pollachius virens), ling (molva molva), ling azul (molva dypterygia), zarbo (brosme brosme), abrotea do alto (urophycis blennoides) e haddock ou lubina (melanogrammus aeglefinus);8.96;10.96;7.00;0.00;01/02/2021;30/04/2021
3055390;Outros;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3055400;Arenques (clupea harengus, clupea pallasii), anchovas (biqueiroes*) (engraulis spp), sardinhas (sardina pilchardus, sardinops spp, sardinella spp) (sardinha (sardina pilchardus) e sardinelas (sardinops spp, sardinella spp)*), anchoveta (espadilha*) (sprattus sprattus), cavalinhas (sardas e cavalas*) (scomber scombrus, scomber australasicus, scomber japonicus), cavalas do indico (rastrelliger spp), serras (scomberomorus spp), carapaus (trachurus s;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3055900;Outros;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3056100;Arenques salgados,nao secos,nao defumados e em salmoura;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3056200;Bacalhaus (gadus) salgados,n/secos, n/defumados,salmoura;8.96;10.96;7.00;0.00;01/02/2021;30/04/2021
3056300;Anchovas salgadas,nao secas,nao defumadas e em salmoura;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3056400;Tilápias, bagres, carpas (…) salgados n/secos, n/defum e em salmoura;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3056910;Saithes(polachius virens),lings e zarbos(brosme brosme);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3056990;Outros peixes salgados n/secos, n/defum e em salmoura;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3057100;Barbatanas de tubarão;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3057100;Barbatanas de tubarão seco, mesmo salgado mas nao defumado;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3057200;Cabeças, caudas, bexigas, natatórias, de peixes;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3057200;Cabeças, caudas, bexigas, natatórias, de peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3057200;Cabeças, caudas, bexigas, natatórias, de peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3057900;Outros desperdícios comestíveis de peixes secos,mesmo salgados mas nao defumados;8.96;20.05;7.00;0.00;01/02/2021;30/04/2021
3057900;Outros desperdícios comestíveis de peixes defumados, mesmo em filés, exceto dos códigos 0305.41.00, 0305.42.00 e 0305.49.10;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3057900;Outros desperdícios comestíveis de peixes salgados, não secos nem defumados e peixes em salmoura, exceto dos códigos 0305.61.00 e 0305.62.00;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061110;Lagostas inteiras(palinurus,panulirus e jasus) congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061190;Outras lagostas (palinurus,panulirus e jasus) congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061200;Lavagantes (homards)(homarus spp) congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061400;Caranguejos congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061500;Lagostas norueguesas congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061610;Camaroes de água fria inteiros congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061690;Outros camaroes de água fria congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061710;Outros camaroes inteiro congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061790;Outros camaroescongelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061910;Camaroes krillcongelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3061990;Outs.crustaceos congel.incl.farinhas,etc. p/alim.humana;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063100;Lagostas (palinurus spp, panulirus spp, jasus spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063200;Lavagantes (homarus spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063300;Caranguejos;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063400;Lagosta norueguesa (lagostim*) (nephrops norvegicus);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063500;Camaroes de agua fria (pandalus spp, crangon crangon);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063600;Outros camaroes;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063910;Lagosta de agua doce (cherax quadricarinatus);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3063990;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069100;Lagostas (palinurus spp, panulirus spp, jasus spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069200;Lavagantes (homarus spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069300;Caranguejos;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069400;Lagosta norueguesa (lagostim*) (nephrops norvegicus);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069500;Camaroes;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069910;Lagosta de agua doce (cherax quadricarinatus);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3069990;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3071100;Ostras vivas,frescas,refrigeradas;4.20;15.29;0.00;0.00;01/02/2021;30/04/2021
3071200;Congeladas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3071900;Ostras congeladas,secas,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3072100;Vieiras,outs.mariscos (pecten,etc) vivos, frescos,refrig;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3072200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3072900;Vieiras,outs.mariscos (pecten,etc) congelados,secos,etc;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3073100;Mexilhoes (mytilus,perna) vivos,frescos, refrigeraos;4.20;15.29;0.00;0.00;01/02/2021;30/04/2021
3073200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3073900;Mexilhoes (mytilus,perna) congelados,secos, algados,etc;4.20;15.29;0.00;0.00;01/02/2021;30/04/2021
3074200;Vivas, frescas ou refrigeradas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3074310;Lulas;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3074320;Sepias;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3074900;Outras;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3075100;Polvos (octopus spp) vivos,frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3075200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3075900;Outros;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3076000;Caracois,exceto.os do mar,vivos,frescos, refrigerados,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3077100;Ameijoas, berbigões e arcas (...),vivos, frescos, refrig.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3077200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3077900;Ameijoas, berbigões e arcas (...), congelados,secos,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078100;Abalones,vivos,frescos,refrig.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078200;Estrombos (strombus spp) vivos, frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078300;Abalones (orelhas do mar*) (haliotis spp) congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078400;Estrombos (strombus spp) congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078700;Outros abalones (outras orelhas do mar*) (haliotis spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3078800;Outros estrombos (strombus spp);4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3079100;Outs.moluscos,invertebr.aquaticos,vivos, frescos ,refrig.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3079200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3079900;Outs.moluscos,invertebr.aquaticos,congelados,secos,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3081100;Pepinos-do-mar, vivos, frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3081200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3081900;Pepinos-do-mar,congelados,secos,etc.;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3082100;Ouriços-do-mar, vivos, frescos ou refrigerados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
3082200;Congelados;4.20;15.29;7.00;0.00;01/02/2021;30/04/2021
